trip_id,hotel_name,nights,rooms,check_in_time,check_out_time,hotel_per_room_usd,stay_duration_calc,stay_calc
615266-745bde7f46134da3bcf73cd56adc8767,Wyndham - new york,0,1,2023-03-24 17:05:17.385,2023-03-25 11:00:00,109,0 days 17:54:42.615000,0
615489-7b910439c8c34fd8814e878f41b473ec,Conrad  - austin,0,2,2023-03-11 18:22:34.815,2023-03-12 11:00:00,108,0 days 16:37:25.185000,0
615749-2cacc2ea61c34a50ab7a88a2b78c5593,Shangri-La - jacksonville,0,1,2023-03-06 18:45:01.755,2023-03-07 11:00:00,238,0 days 16:14:58.245000,0
616222-fcddce57b7a442ad98b2034936d3abc8,Extended Stay  - los angeles,0,2,2023-04-03 16:12:01.215,2023-04-04 11:00:00,119,0 days 18:47:58.785000,0
616950-4e8c67773c8a40a3a40290de05d008a5,Starwood  - new york,0,1,2023-03-07 10:32:13.965,2023-03-07 11:00:00,307,0 days 00:27:46.035000,0
617125-6385d7d8291f46ed9cf48245a8129e68,Rosewood - dallas,0,1,2023-06-07 12:46:25.950,2023-06-08 11:00:00,100,0 days 22:13:34.050000,0
617402-dbedb05ad1654772ab78c1303eb3c001,Hyatt - fort worth,0,1,2023-07-14 19:05:07.980,2023-07-15 11:00:00,212,0 days 15:54:52.020000,0
617878-cdb7462d1b1b473dbcc7ad20b0082e7e,Crowne Plaza - san antonio,0,2,2023-05-14 20:27:09.855,2023-05-15 11:00:00,164,0 days 14:32:50.145000,0
618308-3017b6dbfacd40108d9363282203ab58,Fairmont - san diego,0,1,2023-03-14 12:09:01.665,2023-03-15 11:00:00,385,0 days 22:50:58.335000,0
618881-64990b32fb774edf901c78f99357dade,Extended Stay  - san antonio,0,3,2023-03-27 15:10:12.720,2023-03-28 11:00:00,166,0 days 19:49:47.280000,0
619615-04610447377448c1a3d3e5bac9640f16,Radisson  - los angeles,0,1,2023-07-11 18:36:28.620,2023-07-12 11:00:00,156,0 days 16:23:31.380000,0
619615-ff9786deb4014dad8677f1df8673a661,Starwood  - phoenix,0,1,2023-04-09 11:56:45.960,2023-04-09 11:00:00,188,-1 days +23:03:14.040000,-1
619918-a32e7a5be58f434ea935b7d6e2c40b1b,Fairmont - san antonio,0,1,2023-03-13 18:17:24.720,2023-03-14 11:00:00,66,0 days 16:42:35.280000,0
620300-6ce0884b5e034faea8a32d9cdd6ea8c7,Shangri-La - winnipeg,0,2,2023-05-19 11:47:45.825,2023-05-19 11:00:00,100,-1 days +23:12:14.175000,-1
620300-c8f11ad2ce6f4f2c924d0c8fdde11c4e,Shangri-La - new york,0,1,2023-04-09 12:50:51.360,2023-04-10 11:00:00,71,0 days 22:09:08.640000,0
620884-9dcc7aa017aa4ec7ac0e57444f357ec6,Rosewood - toronto,0,1,2023-07-13 17:54:05.085,2023-07-14 11:00:00,211,0 days 17:05:54.915000,0
620972-852231b43b8a4b63bde0a384b7841674,Extended Stay  - milwaukee,0,1,2023-03-22 09:52:31.125,2023-03-22 11:00:00,248,0 days 01:07:28.875000,0
621081-52cace6f6f084e36a787556451e6d8ee,NH Hotel  - san diego,0,1,2023-06-13 09:50:28.005,2023-06-13 11:00:00,85,0 days 01:09:31.995000,0
621291-447200bfc22b4951b225db0d7b0f1772,Wyndham - new york,0,4,2023-03-08 15:20:02.715,2023-03-09 11:00:00,216,0 days 19:39:57.285000,0
622464-1217221433e0462298f5c26fe1838b4b,Four Seasons - boston,0,1,2023-03-13 11:44:47.580,2023-03-13 11:00:00,120,-1 days +23:15:12.420000,-1
623043-0a431cc40ffd420b84cb792c19abe723,Starwood  - columbus,0,1,2023-03-06 21:25:53.040,2023-03-07 11:00:00,177,0 days 13:34:06.960000,0
623043-7d882ed076d943b9a6b1d824c7eec89b,Shangri-La - chicago,0,2,2023-07-11 11:53:23.190,2023-07-11 11:00:00,95,-1 days +23:06:36.810000,-1
623949-13638328729d4eb481d5482fb1a9960e,Best Western - columbus,0,1,2023-03-17 13:57:38.250,2023-03-18 11:00:00,128,0 days 21:02:21.750000,0
623972-97dc6adcab13417a9151e4ea7b6a9554,Accor - san diego,0,1,2023-05-17 20:54:16.560,2023-05-18 11:00:00,268,0 days 14:05:43.440000,0
624198-407095af44d94156a0127d4a6ca27724,Extended Stay  - san jose,0,1,2023-04-29 15:09:21.555,2023-04-30 11:00:00,99,0 days 19:50:38.445000,0
624215-3ed092c96bfc4aa6b4083edbbe2d546c,Hilton - san diego,-1,1,2023-05-30 20:20:24.720,2023-05-30 11:00:00,107,-1 days +14:39:35.280000,-1
625400-5b77391f5af5454e9a5f5d622124397b,Aman Resorts - charlotte,0,1,2023-06-09 17:11:44.970,2023-06-10 11:00:00,91,0 days 17:48:15.030000,0
626520-7f0919237a404f488985021fcd1e8988,Extended Stay  - indianapolis,0,1,2023-06-16 17:21:36.540,2023-06-17 11:00:00,161,0 days 17:38:23.460000,0
627176-ca77f8bba5ad416baf583bc8fbb8922e,Choice Hotels - washington,0,1,2023-06-06 19:00:09.585,2023-06-07 11:00:00,171,0 days 15:59:50.415000,0
627893-86d7ce9d239346aabe59452fe9543e77,InterContinental  - san antonio,0,1,2023-04-12 16:10:12.720,2023-04-13 11:00:00,113,0 days 18:49:47.280000,0
628033-fa15b39c32544c8b90190faee7e00c2b,Hilton - milwaukee,0,1,2023-05-23 11:10:13.440,2023-05-23 11:00:00,171,-1 days +23:49:46.560000,-1
630176-6fc6d716f10f47919267fdd2c240798d,NH Hotel  - calgary,0,1,2023-07-14 15:49:56.145,2023-07-15 11:00:00,108,0 days 19:10:03.855000,0
630694-f318869a84c149ccb3e3652c05b066e4,Wyndham - philadelphia,0,2,2023-04-11 09:54:06.660,2023-04-11 11:00:00,44,0 days 01:05:53.340000,0
632136-4da01bd86f1344dc866d0fd4e115d7f1,Choice Hotels - new york,0,1,2023-05-15 14:02:21.840,2023-05-16 11:00:00,162,0 days 20:57:38.160000,0
632461-845e6fc983074b62bef6a6a49f333bf0,Extended Stay  - boston,0,1,2023-03-09 15:52:13.800,2023-03-10 11:00:00,168,0 days 19:07:46.200000,0
632965-16ff14c73e5d4043b6f117b2fc2ce80d,Shangri-La - calgary,0,1,2023-05-04 12:06:26.505,2023-05-05 11:00:00,253,0 days 22:53:33.495000,0
634130-14d8fbbfe4e54dbfbddfa5bebb0a0774,Hyatt - los angeles,0,1,2023-05-19 13:58:03.945,2023-05-20 11:00:00,153,0 days 21:01:56.055000,0
635300-ac715e2db7ea4e53a40d38e0b711c71a,Aman Resorts - milwaukee,0,2,2023-03-13 12:08:04.380,2023-03-14 11:00:00,342,0 days 22:51:55.620000,0
635303-d4cba2f488174a49b5d214009f3f68fd,InterContinental  - houston,0,2,2023-04-01 11:48:21.285,2023-04-01 11:00:00,105,-1 days +23:11:38.715000,-1
635949-1a2678c77ef947f9b6b927f570c94a3a,Extended Stay  - phoenix,-1,1,2023-03-17 20:56:32.010,2023-03-17 11:00:00,330,-1 days +14:03:27.990000,-1
635949-84d66e43d49943b2a8a3b12db41478a9,NH Hotel  - new york,0,1,2023-03-28 16:29:05.775,2023-03-29 11:00:00,245,0 days 18:30:54.225000,0
636078-11f8fd927e904dbb8903d08baa5571c3,NH Hotel  - detroit,0,2,2023-03-25 14:12:17.280,2023-03-26 11:00:00,103,0 days 20:47:42.720000,0
636078-fd8b2e6b18a44e2a964233b844af8981,Wyndham - hamilton,0,1,2023-03-14 22:30:32.490,2023-03-15 11:00:00,67,0 days 12:29:27.510000,0
636102-1fcba438780a48c0bbe12a17a126a952,Four Seasons - montreal,0,2,2023-03-24 11:39:37.575,2023-03-24 11:00:00,156,-1 days +23:20:22.425000,-1
636874-ead9e2ed86c84bf7970ce5fa5dc24e9b,Choice Hotels - toronto,0,1,2023-04-04 14:11:41.910,2023-04-05 11:00:00,99,0 days 20:48:18.090000,0
636966-ac6812ea0de64596ba9230553901f570,Starwood  - denver,0,1,2023-04-28 12:15:42.120,2023-04-29 11:00:00,348,0 days 22:44:17.880000,0
637687-7b7c4280d2e94ca6ac7cab6220a49f93,Hyatt - hamilton,0,2,2023-03-11 16:47:54.825,2023-03-12 11:00:00,105,0 days 18:12:05.175000,0
638874-b5651eb8a3a64fed873ba636b1c0ef74,Radisson  - jacksonville,0,1,2023-03-13 14:40:05.250,2023-03-14 11:00:00,148,0 days 20:19:54.750000,0
639458-65fe494a28e04eb4859a915849935734,Crowne Plaza - winnipeg,0,1,2023-03-22 14:55:53.850,2023-03-23 11:00:00,373,0 days 20:04:06.150000,0
641364-64d128cdffdd4c35949413133b2babf9,Marriott  - denver,0,1,2023-07-14 10:14:25.395,2023-07-14 11:00:00,76,0 days 00:45:34.605000,0
643469-f14fa626dc86451e9f19a6c5b51e9e49,Hilton - philadelphia,0,1,2023-06-10 17:11:31.200,2023-06-11 11:00:00,85,0 days 17:48:28.800000,0
644467-2ba9834017de455cb2e2530661451535,Best Western - nashville,0,4,2023-05-02 09:55:07.410,2023-05-02 11:00:00,169,0 days 01:04:52.590000,0
645047-45cf88fefee54fe783b21a020858a0c3,InterContinental  - toronto,0,1,2023-03-18 13:52:11.685,2023-03-19 11:00:00,63,0 days 21:07:48.315000,0
645168-fb713c33a8334f18b0941ac915c8677d,Rosewood - san jose,0,1,2023-03-16 17:39:20.925,2023-03-17 11:00:00,212,0 days 17:20:39.075000,0
645415-dc4428097c2341249a48e3cf03f8de79,Accor - san jose,0,1,2023-07-04 11:50:21.525,2023-07-04 11:00:00,400,-1 days +23:09:38.475000,-1
648852-7ccb0ced37b44f778392eaecb7dc4e34,Rosewood - austin,0,1,2023-03-14 21:21:17.145,2023-03-15 11:00:00,129,0 days 13:38:42.855000,0
649378-2fd21f884ff04702bd04cf9e7803859a,Marriott  - tucson,0,2,2023-04-12 12:54:59.715,2023-04-13 11:00:00,220,0 days 22:05:00.285000,0
650055-6791697dec8c4c3aaa26d75bc294806b,Wyndham - los angeles,0,1,2023-03-14 13:57:24.300,2023-03-15 11:00:00,364,0 days 21:02:35.700000,0
651269-a9a832383433407baa4c65340291c70b,NH Hotel  - los angeles,0,2,2023-06-22 13:57:24.300,2023-06-23 11:00:00,106,0 days 21:02:35.700000,0
651269-cccb3683d4894ca5a3007c88413c037e,Aman Resorts - chicago,0,1,2023-07-27 16:27:17.775,2023-07-28 11:00:00,173,0 days 18:32:42.225000,0
651390-cb92b4cd5f6749adaa2618642d2226e3,Shangri-La - quebec,0,1,2023-04-08 15:10:33.870,2023-04-09 11:00:00,283,0 days 19:49:26.130000,0
651675-f90a2df0afa14cda9de32640895fd61c,InterContinental  - new york,0,1,2023-07-02 18:28:41.655,2023-07-03 11:00:00,326,0 days 16:31:18.345000,0
652040-7156650c801e43599f6dd175d73f8ac5,Fairmont - houston,0,1,2023-04-07 18:34:20.415,2023-04-08 11:00:00,387,0 days 16:25:39.585000,0
652416-3d1d86602dd1471ca671f58c4e8ed10e,Radisson  - dallas,-1,1,2023-06-07 18:37:26.085,2023-06-07 11:00:00,408,-1 days +16:22:33.915000,-1
653852-9db24160095f4639a392dd601c1a83b3,Rosewood - indianapolis,0,1,2023-07-09 17:20:02.715,2023-07-10 11:00:00,331,0 days 17:39:57.285000,0
654233-4a71678c414b4f47b670bd946e7c919b,Radisson  - denver,0,1,2023-03-15 17:45:03.600,2023-03-16 11:00:00,161,0 days 17:14:56.400000,0
654233-f2c25c6201464713a54f459f9d9b6840,Banyan Tree  - dallas,0,1,2023-07-09 09:50:56.985,2023-07-09 11:00:00,184,0 days 01:09:03.015000,0
659128-3a3bab5abcb148b68fe12f44ddd46da5,Accor - san francisco,0,1,2023-04-14 23:11:22.965,2023-04-15 11:00:00,217,0 days 11:48:37.035000,0
662010-01a514080599402480e9b04875a27721,Starwood  - los angeles,0,2,2023-04-08 18:43:54.615,2023-04-09 11:00:00,176,0 days 16:16:05.385000,0
663376-46af43d271934e719e0a95c74692c14c,Marriott  - columbus,0,1,2023-06-14 11:00:27.360,2023-06-14 11:00:00,144,-1 days +23:59:32.640000,-1
663565-c76c12cb11864f9c92952446ba2a7fa1,Accor - chicago,0,2,2023-04-29 20:06:37.170,2023-04-30 11:00:00,102,0 days 14:53:22.830000,0
664617-febb20315fa74b899da92abf51d18281,Wyndham - los angeles,0,1,2023-03-21 21:14:58.650,2023-03-22 11:00:00,124,0 days 13:45:01.350000,0
665329-5982cd8252ab4d7d95726beadd67f89e,Fairmont - columbus,-1,2,2023-07-04 14:57:38.250,2023-07-04 11:00:00,91,-1 days +20:02:21.750000,-1
665505-326b886669e1458aa1fa2ffe5da27fc3,Accor - phoenix,0,1,2023-03-23 17:13:23.745,2023-03-24 11:00:00,65,0 days 17:46:36.255000,0
665593-258e19907f8f40f08a502f8754990d5c,Choice Hotels - los angeles,-1,2,2023-07-07 14:11:49.380,2023-07-07 11:00:00,122,-1 days +20:48:10.620000,-1
665593-52f866c96fcf4946937591de59c56a26,Crowne Plaza - phoenix,-1,1,2023-05-10 17:34:07.455,2023-05-10 11:00:00,110,-1 days +17:25:52.545000,-1
665892-abd9f758d0d84d1aaaa0df2f24dbc233,Fairmont - new york,0,1,2023-03-22 11:18:01.080,2023-03-22 11:00:00,150,-1 days +23:41:58.920000,-1
667536-8f76a0b5854e45e2949d9f6beccabc5a,Rosewood - toronto,0,1,2023-07-03 20:13:24.870,2023-07-04 11:00:00,57,0 days 14:46:35.130000,0
667718-ddddfa6f0e7b40f388db5557a51b0e67,Hilton - denver,0,2,2023-04-25 15:02:01.725,2023-04-26 11:00:00,107,0 days 19:57:58.275000,0
667981-9948f91a9b784cea8877fdb95759b162,Banyan Tree  - dallas,0,1,2023-04-08 12:29:28.995,2023-04-09 11:00:00,270,0 days 22:30:31.005000,0
670971-ee6a6335c253467eaa8557e5fa80fba0,NH Hotel  - toronto,0,1,2023-06-01 10:20:53.115,2023-06-01 11:00:00,146,0 days 00:39:06.885000,0
671975-d89549deef7a4be4a4c02bf80198f6db,Accor - los angeles,-1,1,2023-07-10 14:44:02.220,2023-07-10 11:00:00,163,-1 days +20:15:57.780000,-1
672468-8e6b42022e304f1da8f77d60c812f94d,Rosewood - ottawa,0,1,2023-03-27 13:53:14.595,2023-03-28 11:00:00,124,0 days 21:06:45.405000,0
675053-f17626c619794cbc978bed4913d78549,Aman Resorts - vancouver,0,1,2023-06-12 09:04:45.705,2023-06-12 11:00:00,122,0 days 01:55:14.295000,0
675201-cc94070f524540ca9414338eb9fb5d63,Wyndham - new york,0,1,2023-03-24 15:19:20.055,2023-03-25 11:00:00,123,0 days 19:40:39.945000,0
676570-ed23a4a861404b84b240ca68b9da1cb3,Radisson  - tucson,0,1,2023-04-05 18:52:19.605,2023-04-06 11:00:00,193,0 days 16:07:40.395000,0
679040-d3c0089e507f470c8b54cba8f840d05a,Four Seasons - ottawa,0,1,2023-03-27 11:01:03.090,2023-03-27 11:00:00,263,-1 days +23:58:56.910000,-1
679611-737e4f51947344c38eefa2fcef7d2c1f,Hilton - san diego,0,1,2023-05-19 18:21:56.520,2023-05-20 11:00:00,149,0 days 16:38:03.480000,0
681581-cdd278565ada4fcbb0cd516ae4e8949b,Marriott  - houston,0,1,2023-04-13 15:48:21.285,2023-04-14 11:00:00,116,0 days 19:11:38.715000,0
681720-b4d74da1f7644a9990505ed352e821e6,Shangri-La - los angeles,-1,1,2023-06-04 18:57:24.300,2023-06-04 11:00:00,160,-1 days +16:02:35.700000,-1
684510-c25b090e9dee477a8a88e5709c5ebd2c,Best Western - san antonio,0,1,2023-03-30 16:15:44.145,2023-03-31 11:00:00,148,0 days 18:44:15.855000,0
686165-f76f7863e4604fe4a0de3147527b048e,InterContinental  - toronto,0,1,2023-06-28 18:21:38.250,2023-06-29 11:00:00,130,0 days 16:38:21.750000,0
690420-7d4259fe983e4f509e08e6a9e330cef0,Marriott  - new york,0,1,2023-06-30 18:02:27.915,2023-07-01 11:00:00,98,0 days 16:57:32.085000,0
691546-4c7add077ba0430b9d103b72c6c48b50,Banyan Tree  - philadelphia,0,1,2023-05-02 09:43:56.280,2023-05-02 11:00:00,204,0 days 01:16:03.720000,0
691546-561250e58fb14fb5b3df9bc63c82cf0d,Accor - indianapolis,0,1,2023-07-16 17:44:37.005,2023-07-17 11:00:00,287,0 days 17:15:22.995000,0
693729-309e769b364e4d0b8806b8ffe091d548,Best Western - toronto,0,1,2023-04-11 12:26:07.845,2023-04-12 11:00:00,158,0 days 22:33:52.155000,0
693765-27cf9cdc3f43450f8a607c839bb34160,Shangri-La - boston,0,1,2023-07-08 11:22:14.970,2023-07-08 11:00:00,74,-1 days +23:37:45.030000,-1
695132-b8a5168d0ae14fc4ac3910aec6eea67c,NH Hotel  - los angeles,0,1,2023-07-08 11:25:50.745,2023-07-08 11:00:00,157,-1 days +23:34:09.255000,-1
699411-373fc9148ffb473a9312ee08e686d766,Rosewood - toronto,0,1,2023-04-20 11:26:07.845,2023-04-20 11:00:00,92,-1 days +23:33:52.155000,-1
699411-760a0e67841c4c4f8d22aa88102386ab,Four Seasons - new york,-1,2,2023-05-20 13:46:41.160,2023-05-20 11:00:00,328,-1 days +21:13:18.840000,-1
701565-8b65c952a7634bf1be6f1678e015af17,Aman Resorts - los angeles,0,1,2023-04-30 15:15:56.520,2023-05-01 11:00:00,124,0 days 19:44:03.480000,0
704652-6f4e0846838441cd86a64f4296fae9ca,Shangri-La - hamilton,0,2,2023-04-20 15:43:38.550,2023-04-21 11:00:00,134,0 days 19:16:21.450000,0
707260-877c6ea0576642a6858a7df23eea9f20,Starwood  - san francisco,0,1,2023-04-14 15:20:14.685,2023-04-15 11:00:00,172,0 days 19:39:45.315000,0
707525-ac2bbb0c5b6e4e058177b1b0de7f7ed1,Radisson  - new york,0,1,2023-04-10 17:20:02.715,2023-04-11 11:00:00,366,0 days 17:39:57.285000,0
711391-4ba236f874c74bae82de7458d7a3bfe6,Hilton - winnipeg,0,1,2023-06-23 18:27:07.110,2023-06-24 11:00:00,381,0 days 16:32:52.890000,0
717149-ddd7c5bd48b748cb9c0178a408aa9484,Banyan Tree  - los angeles,0,1,2023-07-20 21:46:36.255,2023-07-21 11:00:00,77,0 days 13:13:23.745000,0
727886-6da54e220793405cbcbb4054aa04a83d,NH Hotel  - dallas,0,1,2023-05-02 17:57:45.720,2023-05-03 11:00:00,162,0 days 17:02:14.280000,0
732729-4b247268b35f4938bb5b03d1b05daf88,Best Western - seattle,0,1,2023-04-15 21:02:41.640,2023-04-16 11:00:00,166,0 days 13:57:18.360000,0
736075-7c72d28656d14c6c961a9b3ae31b8960,Hyatt - houston,0,1,2023-04-17 11:36:56.430,2023-04-17 11:00:00,234,-1 days +23:23:03.570000,-1
750982-37a354d8cfc6499882ac586d2ac00857,Choice Hotels - houston,0,1,2023-05-24 11:51:43.200,2023-05-24 11:00:00,114,-1 days +23:08:16.800000,-1
750982-bd8311637fd74837955b7f0d3bacaa8f,InterContinental  - chicago,0,1,2023-04-25 10:28:04.890,2023-04-25 11:00:00,99,0 days 00:31:55.110000,0
756434-d0918c609b13461f8f1217ab938c8f80,Marriott  - boston,0,1,2023-04-27 20:34:47.280,2023-04-28 11:00:00,135,0 days 14:25:12.720000,0
767426-0ee782f33778461893e25fb02c64b429,NH Hotel  - baltimore,0,1,2023-07-17 14:58:26.220,2023-07-18 11:00:00,146,0 days 20:01:33.780000,0
768291-6571708d6a0445b683464f6cabecda0a,Four Seasons - houston,-1,1,2023-06-18 09:29:35.610,2023-06-17 11:00:00,112,-1 days +01:30:24.390000,-1
785107-cef86dc91537459191af26b455631767,Choice Hotels - calgary,0,1,2023-07-29 16:06:07.200,2023-07-30 11:00:00,430,0 days 18:53:52.800000,0
785186-0a75d75bdb334656aa3918c33cd57e31,InterContinental  - philadelphia,0,1,2023-06-11 19:00:18.720,2023-06-12 11:00:00,107,0 days 15:59:41.280000,0
94883-bcc118ad37024c4ab14c62d46daf2ac0,Four Seasons - jacksonville,0,2,2023-04-16 13:55:13.980,2023-04-17 11:00:00,50,0 days 21:04:46.020000,0
